time,open,high,low,close,spread_price
2024-10-16 14:45:00,2284.4,2289.55,2283.9,2287.65,0.2
2024-10-16 15:00:00,2287.6,2289.3,2282.7,2288.75,0.2
2024-10-16 15:15:00,2288.8,2289.3,2285.35,2288.3,0.2
2024-10-16 15:30:00,2288.25,2289.9,2286.8,2287.2,0.2
2024-10-16 15:45:00,2287.2,2288.7,2284.8,2288.2,0.2
2024-10-16 16:00:00,2288.2,2290.65,2287.1,2288.7,0.2
2024-10-16 16:15:00,2288.7,2291.45,2288.0,2290.15,0.2
2024-10-16 16:30:00,2290.15,2290.25,2287.55,2290.2,0.2
2024-10-16 16:45:00,2290.2,2290.35,2286.85,2288.0,0.2
2024-10-16 17:00:00,2288.0,2288.85,2283.4,2284.75,0.2
2024-10-16 17:15:00,2284.75,2288.3,2284.1,2287.0,0.2
2024-10-16 17:30:00,2287.0,2289.4,2286.5,2289.05,0.2
2024-10-16 17:45:00,2289.1,2290.35,2288.2,2290.05,0.2
2024-10-16 18:00:00,2290.05,2292.1,2288.75,2291.55,0.2
2024-10-16 18:15:00,2291.6,2293.65,2289.35,2289.7,0.2
2024-10-16 18:30:00,2289.7,2289.7,2286.7,2288.1,0.2
2024-10-16 18:45:00,2288.15,2289.15,2285.95,2287.25,0.2
2024-10-16 19:00:00,2287.3,2288.45,2285.8,2287.6,0.2
2024-10-16 19:15:00,2287.6,2289.65,2287.5,2288.4,0.2
2024-10-16 19:30:00,2288.4,2290.85,2288.05,2290.6,0.2
2024-10-16 19:45:00,2290.6,2292.15,2287.45,2289.45,0.2
2024-10-16 20:00:00,2289.45,2289.65,2288.05,2289.15,0.2
2024-10-16 20:15:00,2289.15,2289.65,2288.6,2289.6,0.2
2024-10-16 20:30:00,2289.6,2289.75,2289.1,2289.5,0.2
2024-10-16 20:45:00,2289.5,2291.7,2288.95,2289.37,0.2
2024-10-16 22:00:00,2289.87,2290.72,2289.02,2290.02,0.36
2024-10-16 22:15:00,2290.07,2290.37,2289.02,2289.12,0.36
2024-10-16 22:30:00,2289.12,2289.62,2288.62,2289.32,0.36
2024-10-16 22:45:00,2289.32,2290.22,2289.17,2289.72,0.36
2024-10-16 23:00:00,2289.72,2289.82,2288.72,2289.12,0.36
2024-10-16 23:15:00,2289.12,2289.32,2288.77,2289.02,0.36
2024-10-16 23:30:00,2289.02,2289.52,2288.37,2289.02,0.36
2024-10-16 23:45:00,2289.02,2289.22,2288.47,2288.82,0.36
2024-10-17 00:00:00,2288.82,2288.92,2286.77,2287.62,0.36
2024-10-17 00:15:00,2287.62,2289.32,2286.62,2289.22,0.36
2024-10-17 00:30:00,2289.27,2290.22,2288.52,2289.22,0.36
2024-10-17 00:45:00,2289.22,2289.47,2288.72,2289.32,0.36
2024-10-17 01:00:00,2289.32,2290.32,2289.12,2289.92,0.36
2024-10-17 01:15:00,2289.82,2289.92,2288.22,2288.32,0.36
2024-10-17 01:30:00,2288.32,2289.12,2288.02,2289.02,0.36
2024-10-17 01:45:00,2289.02,2289.82,2288.77,2289.82,0.36
2024-10-17 02:00:00,2289.82,2290.77,2289.62,2289.72,0.36
2024-10-17 02:15:00,2289.72,2290.62,2289.32,2289.72,0.36
2024-10-17 02:30:00,2289.72,2289.97,2286.02,2288.22,0.36
2024-10-17 02:45:00,2288.12,2288.82,2287.92,2288.72,0.36
2024-10-17 03:00:00,2288.72,2289.72,2288.42,2288.82,0.36
2024-10-17 03:15:00,2288.92,2289.22,2288.32,2288.62,0.36
2024-10-17 03:30:00,2288.62,2289.17,2288.22,2288.52,0.36
2024-10-17 03:45:00,2288.62,2288.72,2287.87,2288.22,0.36
2024-10-17 04:00:00,2288.27,2288.42,2287.22,2287.92,0.36
2024-10-17 04:15:00,2287.92,2288.12,2287.62,2287.72,0.36
2024-10-17 04:30:00,2287.82,2288.17,2287.52,2288.12,0.36
2024-10-17 04:45:00,2288.12,2288.57,2287.27,2287.72,0.36
2024-10-17 05:00:00,2287.72,2288.77,2287.32,2288.62,0.36
2024-10-17 05:15:00,2288.72,2289.27,2288.42,2288.52,0.36
2024-10-17 05:30:00,2288.42,2290.82,2288.22,2290.42,0.36
2024-10-17 05:45:00,2290.42,2290.92,2289.97,2290.32,0.36
2024-10-17 06:00:00,2290.32,2291.12,2288.42,2289.62,0.36
2024-10-17 06:15:00,2289.62,2290.32,2288.22,2288.62,0.36
2024-10-17 06:30:00,2288.57,2291.72,2288.22,2291.02,0.36
2024-10-17 06:45:00,2290.97,2291.42,2288.62,2289.32,0.36
2024-10-17 07:00:00,2289.32,2290.9,2289.0,2289.1,0.2
2024-10-17 07:15:00,2289.1,2290.7,2288.8,2289.5,0.2
2024-10-17 07:30:00,2289.5,2292.8,2289.4,2291.9,0.2
2024-10-17 07:45:00,2291.9,2292.4,2290.3,2292.1,0.2
2024-10-17 08:00:00,2292.1,2293.9,2289.95,2291.2,0.2
2024-10-17 08:15:00,2291.25,2292.85,2290.95,2292.2,0.2
2024-10-17 08:30:00,2292.15,2295.75,2292.05,2294.6,0.2
2024-10-17 08:45:00,2294.6,2295.9,2293.85,2295.4,0.2
2024-10-17 09:00:00,2295.4,2295.6,2292.4,2292.6,0.2
2024-10-17 09:15:00,2292.6,2293.0,2290.75,2292.0,0.2
2024-10-17 09:30:00,2292.0,2292.95,2291.05,2292.3,0.2
2024-10-17 09:45:00,2292.25,2293.2,2291.25,2291.75,0.2
2024-10-17 10:00:00,2291.75,2292.0,2291.0,2291.0,0.2
2024-10-17 10:15:00,2290.95,2291.1,2287.0,2288.2,0.2
2024-10-17 10:30:00,2288.15,2288.6,2285.1,2287.7,0.2
2024-10-17 10:45:00,2287.7,2288.0,2285.4,2286.9,0.2
2024-10-17 11:00:00,2286.9,2287.7,2286.2,2287.5,0.2
2024-10-17 11:15:00,2287.45,2287.5,2284.6,2284.6,0.2
2024-10-17 11:30:00,2284.55,2286.25,2283.85,2285.4,0.2
2024-10-17 11:45:00,2285.4,2286.6,2283.2,2284.1,0.2
2024-10-17 12:00:00,2284.05,2284.7,2282.0,2284.0,0.2
2024-10-17 12:15:00,2284.0,2287.6,2283.4,2286.25,0.2
2024-10-17 12:30:00,2286.27,2296.25,2284.57,2288.5,0.2
2024-10-17 12:45:00,2288.5,2292.2,2286.9,2292.1,0.2
2024-10-17 13:00:00,2292.1,2293.9,2288.5,2289.6,0.2
2024-10-17 13:15:00,2289.6,2292.85,2288.0,2290.4,0.2
2024-10-17 13:30:00,2290.3,2290.9,2277.8,2287.6,0.15
2024-10-17 13:45:00,2287.6,2289.45,2282.65,2285.5,0.2
2024-10-17 14:00:00,2285.5,2288.7,2279.55,2279.7,0.2
2024-10-17 14:15:00,2279.6,2281.1,2271.55,2275.75,0.2
2024-10-17 14:30:00,2275.8,2277.0,2270.55,2273.6,0.2
2024-10-17 14:45:00,2273.6,2277.65,2272.7,2274.75,0.15
2024-10-17 15:00:00,2274.8,2275.6,2270.95,2273.4,0.2
2024-10-17 15:15:00,2273.4,2275.8,2270.3,2275.45,0.2
2024-10-17 15:30:00,2275.45,2276.83,2274.6,2276.2,0.2
2024-10-17 15:45:00,2276.2,2278.5,2274.85,2278.5,0.2
2024-10-17 16:00:00,2278.45,2279.0,2275.8,2276.4,0.2
2024-10-17 16:15:00,2276.35,2280.45,2275.55,2279.85,0.2
2024-10-17 16:30:00,2279.85,2282.0,2277.75,2281.9,0.2
2024-10-17 16:45:00,2281.9,2282.55,2280.65,2281.9,0.2
2024-10-17 17:00:00,2281.9,2281.95,2278.7,2280.8,0.2
2024-10-17 17:15:00,2280.75,2281.15,2278.35,2280.9,0.2
2024-10-17 17:30:00,2280.95,2282.55,2280.55,2282.4,0.2
2024-10-17 17:45:00,2282.4,2284.2,2281.75,2282.85,0.2
2024-10-17 18:00:00,2282.85,2283.75,2276.65,2279.5,0.2
2024-10-17 18:15:00,2279.5,2279.6,2276.35,2277.65,0.2
2024-10-17 18:30:00,2277.6,2279.05,2276.15,2278.8,0.2
2024-10-17 18:45:00,2278.8,2281.15,2278.45,2279.7,0.2
2024-10-17 19:00:00,2279.75,2283.75,2279.6,2283.2,0.2
2024-10-17 19:15:00,2283.2,2284.0,2281.45,2282.3,0.2
2024-10-17 19:30:00,2282.25,2282.8,2281.3,2282.35,0.2
2024-10-17 19:45:00,2282.4,2283.8,2280.75,2281.65,0.2
2024-10-17 20:00:00,2281.95,2283.8,2281.05,2281.1,0.2
2024-10-17 20:15:00,2281.15,2283.3,2281.0,2281.1,0.2
2024-10-17 20:30:00,2281.1,2281.65,2279.8,2281.0,0.2
2024-10-17 20:45:00,2281.0,2282.0,2280.67,2280.67,0.2
2024-10-17 22:00:00,2279.57,2280.92,2279.47,2280.42,0.36
2024-10-17 22:15:00,2280.32,2281.42,2280.02,2281.12,0.36
2024-10-17 22:30:00,2281.12,2282.42,2281.12,2281.72,0.36
2024-10-17 22:45:00,2281.72,2282.22,2280.87,2281.32,0.36
2024-10-17 23:00:00,2281.32,2281.32,2280.02,2281.02,0.36
2024-10-17 23:15:00,2281.02,2281.42,2279.42,2279.52,0.36
2024-10-17 23:30:00,2279.52,2280.22,2278.62,2279.72,0.36
2024-10-17 23:45:00,2279.67,2280.27,2279.52,2279.62,0.36
2024-10-18 00:00:00,2279.52,2280.12,2279.12,2280.02,0.36
2024-10-18 00:15:00,2280.02,2280.02,2274.62,2275.82,0.36
2024-10-18 00:30:00,2275.72,2277.62,2274.42,2277.42,0.36
2024-10-18 00:45:00,2277.52,2278.62,2277.02,2277.82,0.36
2024-10-18 01:00:00,2277.77,2278.12,2277.42,2278.02,0.36
2024-10-18 01:15:00,2278.02,2278.72,2277.67,2278.42,0.36
2024-10-18 01:30:00,2278.52,2280.02,2277.32,2279.62,0.36
2024-10-18 01:45:00,2279.52,2279.92,2278.97,2279.32,0.36
2024-10-18 02:00:00,2279.32,2280.07,2278.32,2278.52,0.36
2024-10-18 02:15:00,2278.52,2279.22,2278.22,2279.12,0.36
2024-10-18 02:30:00,2279.12,2280.32,2279.12,2279.72,0.36
2024-10-18 02:45:00,2279.72,2279.82,2278.62,2278.82,0.36
2024-10-18 03:00:00,2278.82,2279.62,2278.62,2278.72,0.36
2024-10-18 03:15:00,2278.72,2279.42,2278.42,2279.22,0.36
2024-10-18 03:30:00,2279.22,2279.52,2278.22,2278.42,0.36
2024-10-18 03:45:00,2278.42,2278.82,2277.07,2278.12,0.36
2024-10-18 04:00:00,2278.12,2278.32,2277.62,2277.92,0.36
2024-10-18 04:15:00,2277.92,2278.82,2277.77,2278.32,0.36
2024-10-18 04:30:00,2278.32,2279.22,2278.22,2278.82,0.36
2024-10-18 04:45:00,2278.82,2279.12,2278.32,2278.62,0.36
2024-10-18 05:00:00,2278.72,2279.32,2278.42,2279.32,0.36
2024-10-18 05:15:00,2279.32,2279.42,2278.02,2278.42,0.36
2024-10-18 05:30:00,2278.42,2279.82,2278.42,2279.72,0.36
2024-10-18 05:45:00,2279.72,2279.82,2278.82,2279.52,0.36
2024-10-18 06:00:00,2279.52,2279.82,2279.02,2279.42,0.36
2024-10-18 06:15:00,2279.42,2279.92,2278.62,2279.22,0.36
2024-10-18 06:30:00,2279.22,2279.42,2276.92,2276.92,0.36
2024-10-18 06:45:00,2276.87,2277.02,2275.32,2275.62,0.36
2024-10-18 07:00:00,2275.52,2279.0,2274.95,2278.0,0.2
2024-10-18 07:15:00,2278.05,2279.25,2276.9,2278.8,0.2
2024-10-18 07:30:00,2278.8,2279.4,2278.15,2279.1,0.2
2024-10-18 07:45:00,2279.1,2281.6,2278.5,2281.6,0.2
2024-10-18 08:00:00,2281.6,2284.55,2280.75,2282.2,0.2
2024-10-18 08:15:00,2282.2,2283.9,2281.2,2283.9,0.2
2024-10-18 08:30:00,2283.95,2285.85,2282.9,2285.2,0.2
2024-10-18 08:45:00,2285.2,2286.25,2284.6,2285.3,0.2
2024-10-18 09:00:00,2285.3,2289.95,2285.0,2289.8,0.2
2024-10-18 09:15:00,2289.7,2292.5,2289.4,2292.0,0.2
2024-10-18 09:30:00,2292.0,2292.05,2288.0,2289.1,0.2
2024-10-18 09:45:00,2289.2,2291.0,2288.35,2290.1,0.2
2024-10-18 10:00:00,2290.2,2291.2,2288.1,2289.5,0.2
2024-10-18 10:15:00,2289.6,2291.7,2288.65,2291.6,0.2
2024-10-18 10:30:00,2291.6,2293.4,2290.7,2292.5,0.2
2024-10-18 10:45:00,2292.4,2292.7,2290.65,2292.7,0.2
2024-10-18 11:00:00,2292.6,2292.7,2288.95,2289.5,0.2
2024-10-18 11:15:00,2289.5,2291.8,2289.5,2290.9,0.2
2024-10-18 11:30:00,2290.9,2291.95,2289.0,2289.9,0.2
2024-10-18 11:45:00,2289.9,2292.6,2288.85,2290.4,0.2
2024-10-18 12:00:00,2290.5,2291.0,2289.0,2290.3,0.2
2024-10-18 12:15:00,2290.4,2290.9,2289.5,2289.9,0.2
2024-10-18 12:30:00,2289.9,2291.55,2288.1,2291.55,0.2
2024-10-18 12:45:00,2291.6,2293.4,2289.3,2292.2,0.2
2024-10-18 13:00:00,2292.2,2295.0,2291.5,2292.7,0.2
2024-10-18 13:15:00,2292.65,2294.5,2286.3,2287.5,0.2
2024-10-18 13:30:00,2287.5,2291.0,2280.5,2288.9,0.2
2024-10-18 13:45:00,2288.9,2288.9,2281.85,2282.85,0.2
2024-10-18 14:00:00,2282.9,2286.95,2278.1,2278.6,0.2
2024-10-18 14:15:00,2278.75,2284.55,2278.6,2283.8,0.2
2024-10-18 14:30:00,2283.85,2285.25,2279.95,2281.6,0.2
2024-10-18 14:45:00,2281.55,2282.2,2276.6,2277.9,0.2
2024-10-18 15:00:00,2277.9,2279.75,2276.25,2277.0,0.2
2024-10-18 15:15:00,2276.95,2278.65,2274.25,2277.25,0.2
2024-10-18 15:30:00,2277.2,2280.45,2277.05,2279.9,0.2
2024-10-18 15:45:00,2279.9,2280.55,2276.7,2278.55,0.2
2024-10-18 16:00:00,2278.55,2279.7,2274.9,2278.45,0.2
2024-10-18 16:15:00,2278.45,2282.5,2278.25,2281.45,0.2
2024-10-18 16:30:00,2281.45,2281.9,2280.0,2280.5,0.2
2024-10-18 16:45:00,2280.5,2282.0,2278.4,2278.5,0.2
2024-10-18 17:00:00,2278.5,2280.4,2277.35,2280.1,0.2
2024-10-18 17:15:00,2280.1,2280.3,2276.8,2278.4,0.2
2024-10-18 17:30:00,2278.4,2281.25,2278.3,2280.8,0.2
2024-10-18 17:45:00,2280.8,2280.95,2278.5,2280.05,0.2
2024-10-18 18:00:00,2280.05,2282.3,2276.5,2282.1,0.2
2024-10-18 18:15:00,2282.15,2283.3,2280.85,2281.1,0.2
2024-10-18 18:30:00,2281.1,2282.05,2279.5,2280.5,0.2
2024-10-18 18:45:00,2280.5,2281.8,2278.7,2278.7,0.2
2024-10-18 19:00:00,2278.65,2279.25,2275.7,2276.8,0.2
2024-10-18 19:15:00,2276.85,2278.3,2275.85,2277.9,0.2
2024-10-18 19:30:00,2277.85,2277.95,2275.85,2277.75,0.2
2024-10-18 19:45:00,2277.75,2278.9,2273.95,2276.15,0.2
2024-10-18 20:00:00,2276.15,2277.4,2275.3,2276.05,0.2
2024-10-18 20:15:00,2276.05,2276.25,2275.3,2276.1,0.2
2024-10-18 20:30:00,2276.1,2276.5,2275.45,2276.4,0.2
2024-10-18 20:45:00,2276.35,2276.85,2275.6,2276.67,0.2
2024-10-20 22:00:00,2279.97,2282.82,2278.67,2282.52,0.36
2024-10-20 22:15:00,2282.52,2283.02,2281.77,2282.82,0.36
2024-10-20 22:30:00,2282.82,2283.32,2282.37,2283.22,0.36
2024-10-20 22:45:00,2283.22,2283.22,2282.12,2282.52,0.36
2024-10-20 23:00:00,2282.52,2283.62,2282.37,2283.52,0.36
2024-10-20 23:15:00,2283.52,2286.37,2283.22,2284.22,0.36
2024-10-20 23:30:00,2284.32,2285.27,2283.92,2284.62,0.36
2024-10-20 23:45:00,2284.67,2284.92,2282.97,2284.52,0.36
2024-10-21 00:00:00,2284.52,2284.62,2281.82,2282.52,0.36
2024-10-21 00:15:00,2282.62,2283.12,2282.12,2282.52,0.36
2024-10-21 00:30:00,2282.62,2283.02,2282.32,2282.62,0.36
2024-10-21 00:45:00,2282.62,2283.32,2281.77,2282.02,0.36
2024-10-21 01:00:00,2282.02,2282.42,2281.52,2282.12,0.36
2024-10-21 01:15:00,2282.02,2282.97,2281.72,2282.22,0.36
2024-10-21 01:30:00,2282.22,2283.12,2281.72,2282.42,0.36
2024-10-21 01:45:00,2282.42,2282.42,2280.92,2281.02,0.36
2024-10-21 02:00:00,2281.02,2281.22,2280.42,2280.62,0.36
2024-10-21 02:15:00,2280.62,2281.72,2280.02,2281.62,0.36
2024-10-21 02:30:00,2281.62,2281.72,2280.02,2280.52,0.36
2024-10-21 02:45:00,2280.52,2280.62,2279.72,2280.32,0.36
2024-10-21 03:00:00,2280.32,2280.62,2279.82,2280.32,0.36
2024-10-21 03:15:00,2280.22,2280.57,2279.92,2280.57,0.36
2024-10-21 03:30:00,2280.57,2280.92,2280.22,2280.72,0.36
2024-10-21 03:45:00,2280.72,2280.97,2279.77,2280.12,0.36
2024-10-21 04:00:00,2280.12,2280.22,2279.72,2280.12,0.36
2024-10-21 04:15:00,2280.12,2280.37,2279.72,2280.22,0.36
2024-10-21 04:30:00,2280.22,2280.32,2278.82,2278.92,0.36
2024-10-21 04:45:00,2278.92,2279.52,2278.92,2279.02,0.36
2024-10-21 05:00:00,2278.92,2279.32,2278.32,2278.52,0.36
2024-10-21 05:15:00,2278.52,2278.82,2277.92,2278.32,0.36
2024-10-21 05:30:00,2278.22,2278.72,2277.47,2278.62,0.36
2024-10-21 05:45:00,2278.62,2278.72,2277.77,2277.92,0.36
2024-10-21 06:00:00,2277.92,2278.42,2277.12,2277.92,0.36
2024-10-21 06:15:00,2277.82,2278.62,2277.17,2277.22,0.36
2024-10-21 06:30:00,2277.17,2278.02,2276.22,2276.42,0.36
2024-10-21 06:45:00,2276.42,2277.12,2276.12,2276.32,0.36
2024-10-21 07:00:00,2276.37,2279.2,2276.32,2278.4,0.2
2024-10-21 07:15:00,2278.3,2279.3,2277.7,2279.2,0.2
2024-10-21 07:30:00,2279.2,2279.9,2278.3,2278.9,0.2
2024-10-21 07:45:00,2278.8,2279.5,2277.75,2277.9,0.2
2024-10-21 08:00:00,2277.9,2280.35,2277.8,2278.8,0.2
2024-10-21 08:15:00,2278.8,2279.5,2278.3,2278.8,0.2
2024-10-21 08:30:00,2278.8,2280.3,2278.6,2279.6,0.2
2024-10-21 08:45:00,2279.6,2282.0,2279.1,2281.0,0.2
2024-10-21 09:00:00,2281.0,2281.7,2280.5,2281.4,0.2
2024-10-21 09:15:00,2281.4,2281.5,2278.85,2279.9,0.2
2024-10-21 09:30:00,2279.95,2279.95,2276.4,2278.7,0.2
2024-10-21 09:45:00,2278.7,2279.0,2276.3,2276.8,0.2
2024-10-21 10:00:00,2276.8,2277.2,2275.4,2276.3,0.2
2024-10-21 10:15:00,2276.2,2276.3,2273.45,2273.8,0.2
2024-10-21 10:30:00,2273.7,2274.3,2269.4,2269.4,0.2
2024-10-21 10:45:00,2269.5,2270.9,2268.2,2268.7,0.2
2024-10-21 11:00:00,2268.7,2270.4,2268.3,2269.4,0.2
2024-10-21 11:15:00,2269.4,2269.7,2266.45,2268.5,0.2
2024-10-21 11:30:00,2268.5,2269.9,2268.0,2268.5,0.2
2024-10-21 11:45:00,2268.4,2269.85,2267.3,2267.4,0.2
2024-10-21 12:00:00,2267.4,2270.45,2266.9,2270.3,0.2
2024-10-21 12:15:00,2270.3,2273.25,2269.3,2272.7,0.2
2024-10-21 12:30:00,2272.7,2274.85,2272.5,2272.7,0.2
2024-10-21 12:45:00,2272.7,2275.7,2272.3,2275.4,0.2
2024-10-21 13:00:00,2275.4,2276.0,2274.1,2275.5,0.2
2024-10-21 13:15:00,2275.55,2277.0,2275.35,2276.85,0.2
2024-10-21 13:30:00,2276.8,2277.8,2263.9,2265.1,0.2
2024-10-21 13:45:00,2265.1,2273.5,2264.8,2265.4,0.2
2024-10-21 14:00:00,2265.4,2266.45,2261.35,2261.4,0.2
2024-10-21 14:15:00,2261.4,2262.3,2253.25,2253.3,0.2
2024-10-21 14:30:00,2253.25,2253.75,2249.25,2250.1,0.2
2024-10-21 14:45:00,2250.15,2250.3,2244.7,2245.5,0.2
2024-10-21 15:00:00,2245.5,2246.05,2238.5,2241.5,0.2
2024-10-21 15:15:00,2241.5,2242.1,2237.2,2238.4,0.2
2024-10-21 15:30:00,2238.4,2240.5,2235.1,2239.7,0.2
2024-10-21 15:45:00,2239.75,2243.85,2239.2,2243.3,0.2
2024-10-21 16:00:00,2243.3,2243.75,2240.6,2242.0,0.2
2024-10-21 16:15:00,2242.0,2243.0,2239.4,2240.7,0.2
2024-10-21 16:30:00,2240.7,2241.95,2239.4,2241.35,0.2
2024-10-21 16:45:00,2241.3,2244.15,2240.0,2243.1,0.15
2024-10-21 17:00:00,2243.15,2246.35,2241.7,2245.9,0.2
2024-10-21 17:15:00,2245.9,2246.75,2243.2,2243.6,0.2
2024-10-21 17:30:00,2243.6,2244.75,2241.95,2242.15,0.2
2024-10-21 17:45:00,2242.15,2245.0,2241.95,2244.1,0.2
2024-10-21 18:00:00,2244.1,2244.3,2239.95,2240.4,0.2
2024-10-21 18:15:00,2240.4,2243.8,2240.3,2243.2,0.2
2024-10-21 18:30:00,2243.2,2243.4,2240.2,2240.4,0.2
2024-10-21 18:45:00,2240.4,2242.15,2239.55,2240.55,0.2
2024-10-21 19:00:00,2240.5,2242.95,2240.2,2242.0,0.2
2024-10-21 19:15:00,2242.0,2243.55,2240.25,2240.45,0.2
2024-10-21 19:30:00,2240.5,2240.65,2238.25,2239.45,0.2
2024-10-21 19:45:00,2239.4,2241.65,2239.05,2241.65,0.2
2024-10-21 20:00:00,2241.55,2242.15,2240.35,2241.05,0.2
2024-10-21 20:15:00,2241.05,2241.45,2240.55,2241.25,0.2
2024-10-21 20:30:00,2241.25,2242.85,2241.1,2242.6,0.2
2024-10-21 20:45:00,2242.6,2242.8,2241.5,2241.97,0.2
2024-10-21 22:00:00,2241.97,2242.62,2241.32,2242.02,0.36
2024-10-21 22:15:00,2242.02,2242.12,2240.67,2240.92,0.36
2024-10-21 22:30:00,2240.87,2241.12,2238.22,2239.02,0.36
2024-10-21 22:45:00,2238.92,2239.47,2238.37,2238.62,0.36
2024-10-21 23:00:00,2238.62,2239.47,2238.52,2238.82,0.36
2024-10-21 23:15:00,2238.82,2240.02,2238.82,2239.62,0.36
2024-10-21 23:30:00,2239.62,2239.87,2239.32,2239.57,0.36
2024-10-21 23:45:00,2239.57,2239.62,2237.82,2237.87,0.36
2024-10-22 00:00:00,2237.87,2238.02,2236.12,2237.02,0.36
2024-10-22 00:15:00,2236.92,2238.42,2235.87,2238.12,0.36
2024-10-22 00:30:00,2238.12,2238.32,2236.47,2236.52,0.36
2024-10-22 00:45:00,2236.52,2237.02,2235.17,2235.32,0.36
2024-10-22 01:00:00,2235.32,2236.72,2234.57,2234.82,0.36
2024-10-22 01:15:00,2234.72,2235.42,2233.87,2234.22,0.36
2024-10-22 01:30:00,2234.17,2236.12,2234.17,2235.62,0.36
2024-10-22 01:45:00,2235.52,2236.67,2234.62,2236.32,0.36
2024-10-22 02:00:00,2236.27,2237.82,2236.02,2237.62,0.36
2024-10-22 02:15:00,2237.62,2237.72,2236.22,2236.62,0.36
2024-10-22 02:30:00,2236.62,2236.82,2235.97,2236.32,0.36
2024-10-22 02:45:00,2236.22,2236.42,2234.92,2235.42,0.36
2024-10-22 03:00:00,2235.32,2236.32,2235.22,2235.92,0.36
2024-10-22 03:15:00,2235.82,2236.52,2235.62,2236.42,0.36
2024-10-22 03:30:00,2236.42,2236.62,2235.22,2235.22,0.36
2024-10-22 03:45:00,2235.12,2235.32,2234.17,2234.82,0.36
2024-10-22 04:00:00,2234.92,2235.02,2234.02,2234.72,0.36
2024-10-22 04:15:00,2234.62,2235.77,2234.62,2235.62,0.36
2024-10-22 04:30:00,2235.62,2235.72,2234.72,2234.82,0.36
2024-10-22 04:45:00,2234.92,2235.02,2233.22,2233.32,0.36
2024-10-22 05:00:00,2233.22,2234.22,2233.12,2233.82,0.36
2024-10-22 05:15:00,2233.82,2235.72,2233.72,2235.52,0.36
2024-10-22 05:30:00,2235.52,2236.32,2235.12,2235.32,0.36
2024-10-22 05:45:00,2235.32,2235.62,2232.57,2232.72,0.36
2024-10-22 06:00:00,2232.72,2233.52,2231.67,2231.82,0.36
2024-10-22 06:15:00,2231.82,2233.62,2231.72,2233.12,0.36
2024-10-22 06:30:00,2233.22,2233.52,2230.42,2230.92,0.36
2024-10-22 06:45:00,2231.02,2233.22,2230.62,2233.02,0.36
2024-10-22 07:00:00,2233.02,2233.6,2230.9,2232.2,0.2
2024-10-22 07:15:00,2232.2,2233.1,2230.25,2231.9,0.2
2024-10-22 07:30:00,2232.0,2232.9,2230.45,2232.8,0.2
2024-10-22 07:45:00,2232.8,2233.0,2230.15,2230.8,0.2
2024-10-22 08:00:00,2230.8,2231.35,2227.9,2230.2,0.2
2024-10-22 08:15:00,2230.2,2231.8,2229.4,2230.2,0.2
2024-10-22 08:30:00,2230.2,2230.5,2226.95,2228.4,0.2
2024-10-22 08:45:00,2228.4,2230.1,2227.1,2227.1,0.2
2024-10-22 09:00:00,2227.1,2228.1,2226.25,2227.5,0.2
2024-10-22 09:15:00,2227.5,2227.5,2221.9,2224.4,0.2
2024-10-22 09:30:00,2224.4,2226.2,2220.7,2220.8,0.2
2024-10-22 09:45:00,2220.9,2222.75,2220.1,2222.1,0.2
2024-10-22 10:00:00,2222.2,2225.2,2221.6,2225.0,0.2
2024-10-22 10:15:00,2224.9,2225.1,2221.9,2222.9,0.2
2024-10-22 10:30:00,2222.9,2225.3,2222.5,2225.3,0.2
2024-10-22 10:45:00,2225.2,2226.0,2222.9,2224.1,0.2
2024-10-22 11:00:00,2224.1,2226.1,2224.0,2225.1,0.2
2024-10-22 11:15:00,2225.1,2229.35,2224.75,2228.0,0.2
2024-10-22 11:30:00,2228.0,2229.2,2226.9,2226.9,0.2
2024-10-22 11:45:00,2226.85,2227.5,2223.7,2224.2,0.2
2024-10-22 12:00:00,2224.2,2231.15,2223.8,2231.0,0.2
2024-10-22 12:15:00,2231.0,2232.7,2229.6,2230.8,0.2
2024-10-22 12:30:00,2230.8,2231.3,2225.7,2227.4,0.2
2024-10-22 12:45:00,2227.45,2231.6,2226.35,2231.6,0.2
2024-10-22 13:00:00,2231.6,2232.8,2228.15,2232.8,0.2
2024-10-22 13:15:00,2232.8,2236.45,2232.7,2234.3,0.2
2024-10-22 13:30:00,2234.3,2238.3,2227.55,2229.8,0.2
2024-10-22 13:45:00,2230.0,2233.5,2228.0,2229.5,0.2
2024-10-22 14:00:00,2229.5,2232.95,2225.1,2227.8,0.2
2024-10-22 14:15:00,2227.8,2228.7,2222.6,2224.0,0.2
2024-10-22 14:30:00,2224.0,2231.1,2223.85,2229.85,0.2
2024-10-22 14:45:00,2229.85,2234.65,2229.8,2232.1,0.2
2024-10-22 15:00:00,2232.1,2232.85,2228.6,2231.2,0.2
2024-10-22 15:15:00,2231.25,2234.25,2230.6,2232.4,0.2
2024-10-22 15:30:00,2232.45,2233.25,2229.1,2230.25,0.2
2024-10-22 15:45:00,2230.2,2230.65,2228.35,2229.7,0.2
2024-10-22 16:00:00,2229.7,2230.5,2226.5,2227.85,0.2
2024-10-22 16:15:00,2227.9,2231.1,2227.5,2230.6,0.2
2024-10-22 16:30:00,2230.6,2232.05,2229.75,2230.5,0.2
2024-10-22 16:45:00,2230.55,2231.75,2229.45,2230.9,0.2
