time,open,high,low,close,volume
2024-02-07 20:15:00,2034.69,2035.9,2034.66,2035.3,942
2024-02-07 20:30:00,2035.33,2035.53,2034.69,2035.39,1057
2024-02-07 20:45:00,2035.39,2035.4,2034.46,2034.8,777
2024-02-07 21:00:00,2034.77,2034.89,2034.36,2034.44,448
2024-02-07 21:15:00,2034.44,2034.49,2033.72,2033.83,365
2024-02-07 21:30:00,2033.83,2034.71,2033.72,2034.67,357
2024-02-07 21:45:00,2034.67,2035.14,2034.28,2034.95,384
2024-02-07 23:00:00,2034.23,2036.37,2034.23,2036.11,411
2024-02-07 23:15:00,2036.14,2036.31,2035.84,2036.24,276
2024-02-07 23:30:00,2036.2,2036.42,2035.73,2036.15,284
2024-02-07 23:45:00,2036.13,2036.59,2036.11,2036.49,330
2024-02-08 00:00:00,2036.49,2037.39,2036.37,2036.84,776
2024-02-08 00:15:00,2036.84,2037.75,2036.83,2037.15,409
2024-02-08 00:30:00,2037.15,2037.62,2036.9,2037.49,455
2024-02-08 00:45:00,2037.49,2037.75,2036.94,2037.29,445
2024-02-08 01:00:00,2037.29,2038.12,2037.24,2037.72,615
2024-02-08 01:15:00,2037.74,2037.93,2037.17,2037.51,769
2024-02-08 01:30:00,2037.51,2038.04,2036.64,2037.43,1116
2024-02-08 01:45:00,2037.39,2038.14,2036.92,2037.27,1107
2024-02-08 02:00:00,2037.27,2038.71,2037.14,2038.51,1031
2024-02-08 02:15:00,2038.5,2038.5,2036.56,2036.92,869
2024-02-08 02:30:00,2036.92,2037.15,2036.26,2036.64,905
2024-02-08 02:45:00,2036.65,2036.87,2035.84,2036.13,792
2024-02-08 03:00:00,2036.13,2036.57,2035.61,2035.65,682
2024-02-08 03:15:00,2035.65,2035.66,2034.03,2034.29,988
2024-02-08 03:30:00,2034.29,2034.3,2033.12,2033.18,753
2024-02-08 03:45:00,2033.18,2033.38,2031.81,2032.81,978
2024-02-08 04:00:00,2032.81,2033.54,2032.56,2033.29,568
2024-02-08 04:15:00,2033.29,2034.06,2033.23,2033.51,716
2024-02-08 04:30:00,2033.51,2033.56,2032.53,2032.81,550
2024-02-08 04:45:00,2032.81,2032.81,2031.72,2032.26,681
2024-02-08 05:00:00,2032.25,2032.52,2031.23,2032.41,884
2024-02-08 05:15:00,2032.41,2032.74,2032.12,2032.46,662
2024-02-08 05:30:00,2032.46,2033.38,2032.13,2033.12,1132
2024-02-08 05:45:00,2033.1,2033.8,2032.06,2033.51,1173
2024-02-08 06:00:00,2033.51,2033.68,2032.36,2032.45,1131
2024-02-08 06:15:00,2032.45,2033.43,2032.34,2033.37,724
2024-02-08 06:30:00,2033.37,2033.43,2032.77,2033.25,494
2024-02-08 06:45:00,2033.25,2034.23,2033.17,2033.32,899
2024-02-08 07:00:00,2033.32,2034.11,2032.68,2034.05,1037
2024-02-08 07:15:00,2034.05,2035.14,2033.7,2033.79,1301
2024-02-08 07:30:00,2033.82,2033.82,2032.38,2032.56,1510
2024-02-08 07:45:00,2032.56,2033.14,2031.63,2032.89,1652
2024-02-08 08:00:00,2032.89,2033.38,2031.72,2032.22,1831
2024-02-08 08:15:00,2032.22,2032.26,2030.45,2030.46,1972
2024-02-08 08:30:00,2030.46,2030.47,2028.95,2029.38,1976
2024-02-08 08:45:00,2029.38,2031.42,2029.27,2030.85,1465
2024-02-08 09:00:00,2030.85,2031.69,2030.64,2031.2,1439
2024-02-08 09:15:00,2031.2,2031.44,2030.1,2030.41,1205
2024-02-08 09:30:00,2030.41,2033.38,2029.84,2033.0,1461
2024-02-08 09:45:00,2033.0,2036.05,2032.87,2035.36,2003
2024-02-08 10:00:00,2035.36,2036.41,2035.22,2035.59,1743
2024-02-08 10:15:00,2035.59,2038.41,2034.78,2038.3,1931
2024-02-08 10:30:00,2038.29,2038.51,2036.74,2036.77,2059
2024-02-08 10:45:00,2036.78,2037.05,2035.54,2036.14,1607
2024-02-08 11:00:00,2036.14,2036.31,2032.41,2033.15,1681
2024-02-08 11:15:00,2033.15,2033.2,2029.9,2029.93,2096
2024-02-08 11:30:00,2029.92,2030.14,2028.11,2030.08,2710
2024-02-08 11:45:00,2030.08,2030.1,2027.9,2029.06,1922
2024-02-08 12:00:00,2029.06,2029.12,2026.4,2028.02,2443
2024-02-08 12:15:00,2028.02,2028.02,2026.41,2026.85,2118
2024-02-08 12:30:00,2026.85,2026.88,2024.0,2024.73,2666
2024-02-08 12:45:00,2024.73,2025.43,2023.76,2024.97,2429
2024-02-08 13:00:00,2024.98,2025.18,2023.22,2025.09,3010
2024-02-08 13:15:00,2025.09,2026.47,2024.59,2025.54,3178
2024-02-08 13:30:00,2025.56,2025.79,2021.84,2022.9,5330
2024-02-08 13:45:00,2022.9,2023.58,2020.99,2021.17,4324
2024-02-08 14:00:00,2021.17,2023.46,2020.22,2022.97,3813
